Time,dirty_tips,dirty_trea,ytm_treasury,ytm_synthetic_treasury,price_trea,dirty_price_synthetic_treasury,clean_price_synthetic_treasury,arbitrage_profit_loss,arbitrage_ytm,result10,result11,result12,result13,result14,result15,result16,result17,result18,result19,result20,result21,result22,result23,result24,result25,result26,result27,result28,result29,result30,result31,result32,result33,result34,result35,result36,result37,result38,result39
19-Jul-2011,102.69100068306,104.379802766393,0.0382842788705418,0.0154803378062511,103.396139319226,114.079495901228,102.16980600586,0.9836634471678,-0.0228039410642906,102.191561194561,1.00335007862434,0.994973050800531,0.986711168195063,0.978473059596555,0.970348186722364,0.962246693602338,0.954256558378428,0.946289415193923,0.938388790148555,0.0584084172600258,1.2462260604024,1.25352091686043,1.25554487126597,1.27148879459523,1.2796390167595,1.11430581355896,1.29573048418716,1.30354110243005,1.31008974084802,0.00058438805438854,0.0124664992137566,0.0125502694919947,0.0126328883180494,0.0127152694040345,0.0127965181327764,0.0128775330639766,0.0129574344162157,0.0130371058480608,0.0131161120985145
20-Jul-2011,102.684746413934,104.376472848361,0.0383183513792962,0.0154898620358916,103.399825552537,114.08179362623,102.161229286957,0.976647295823184,-0.0228284893434045,102.182456338837,1.00329184941017,0.994946213734149,0.986715036792062,0.978507291241295,0.97041211328881,0.962339979584279,0.954378553588523,0.946439791093902,0.938567065236116,0.0675085384596076,1.24628426981863,1.25354772172233,1.25554102638347,1.27145456397744,1.27957509083232,1.11422509226593,1.29560849019701,1.30339074607894,1.30991167255956,0.000675436611634126,0.0124670815058983,0.0125505378626585,0.0126328496320794,0.012714927087587,0.0127958788671119,0.0128766002041572,0.0129562144641148,0.013035602089061,0.0131143293476388
21-Jul-2011,102.596460894809,104.373142930328,0.0383524299428011,0.0167901899805178,103.313105975664,113.993070209058,102.056942513571,1.0600369546642,-0.0215622399622832,102.184785190691,1.0032652471539,0.99487077827791,0.986591844973842,0.978336884922717,0.970195540342061,0.962077770599584,0.954071728136553,0.946088868718245,0.938172803066709,0.0651808976076741,1.24631086303013,1.25362306665602,1.25566346303585,1.27162496518383,1.27979166161334,1.11445198432247,1.29591531258073,1.30374162283469,1.31030547738485,0.000652148093085145,0.012467347528461,0.0125512922172209,0.0126340815502616,0.0127166311507728,0.0127980445965794,0.0128792222940042,0.0129592827186345,0.0130391113128175,0.0131182719693329
22-Jul-2011,102.668331625683,104.346375512295,0.0384376528544506,0.0158184754374906,103.385605225383,114.070024790638,102.121209854608,0.960770286912009,-0.02261917741696,102.180093537512,1.00321918381308,0.994825100355881,0.986546547165972,0.978291966128312,0.970150995344648,0.962033598316759,0.954027923438536,0.946045430540623,0.93812972834275,0.0698701111279815,1.24635691070942,1.25366868976455,1.25570848316816,1.27166988263067,1.27983620616531,1.11449020704053,1.2959591168407,1.30378505536535,1.31034850214213,0.000699064624884755,0.0124678081618692,0.0125517489964412,0.0126345345283403,0.0127170803387169,0.0127984900465535,0.0128796640168324,0.0129597207656146,0.0130395456945938,0.0131187027165725
25-Jul-2011,102.661287568306,104.367635758197,0.0384717526256111,0.0157949374059254,103.400581511127,114.083602467065,102.099611738538,0.967054247069669,-0.0226768152196857,102.159138386466,1.00306289903652,0.994719167827692,0.986489869233403,0.978283996683411,0.970190666043866,0.962120374393598,0.954160765188696,0.946223814313138,0.938352885004908,0.0908143654952348,1.24651314234915,1.2537744951737,1.255764813665,1.27167785183649,1.27979653586279,1.11441511883348,1.29582627641896,1.30360669478272,1.3101256043417,0.000908616135342726,0.0124693710096348,0.0125528083217231,0.012635101307666,0.0127171600331659,0.0127980933395613,0.012878796256064,0.012958392348113,0.0130377618568686,0.0131164711499509
26-Jul-2011,102.61987704918,104.358446465164,0.0385186497126084,0.0157963394555001,103.404930089302,114.073947247483,102.091730824178,0.95351637586198,-0.0227223102571084,102.120203999605,1.0029279118394,0.994830602095096,0.986842381028636,0.978874940563904,0.971014839150483,0.963175185047628,0.955441148431057,0.947727231179403,0.940075593555818,0.129728506474756,1.24664808365062,1.25366319462742,1.25541446276707,1.27108692568431,1.27897237099791,1.11350238062644,1.29454590598043,1.30210347336065,1.30840489413271,0.00129796000394961,0.012470720881606,0.012551693979049,0.0126315761897136,0.012711250594361,0.0127898516084952,0.0128682481495237,0.0129455885156894,0.013022727688206,0.0130992440644418
27-Jul-2011,102.601904030055,104.349257172131,0.0385655582694966,0.0161765931546514,103.383369072775,114.054664066214,102.056383289708,0.965888099356221,-0.0223889651148452,102.123667863857,1.0029040452275,0.994749513430424,0.986705304247664,0.978682483105284,0.970768202664521,0.962874964808031,0.95508851452162,0.947322766943126,0.939620162031029,0.126266443432453,1.24667194214788,1.25374418598569,1.25555069926737,1.27127937736921,1.27921900501751,1.11376216420196,1.29489853636353,1.30250788501658,1.30885979735693,0.00126332136143247,0.012470959547725,0.0125525048656958,0.0126329469575234,0.0127131751689472,0.0127923179733548,0.0128712503519197,0.0129491148547838,0.0130267723305687,0.0131037983796897
28-Jul-2011,102.595649760929,104.345927254098,0.0385996807908549,0.0161316375302998,103.390981727592,114.059524279651,102.051956955962,0.954945526505938,-0.0224680432605551,102.111157064441,1.00283906141179,0.994742469016586,0.986754955634945,0.978788221014057,0.970928815935201,0.963089856355463,0.955356504905246,0.947643271037551,0.939992311280506,0.138770737232692,1.24673690386909,1.25375122194623,1.2555013522431,1.27117364263257,1.27905839335296,1.11357621639705,1.2946305486598,1.30218742258768,1.30848807980058,0.00138842935559182,0.0124716093858821,0.0125525753098341,0.0126324504436505,0.0127121177898594,0.012790711840648,0.0128691014364454,0.0129464349509475,0.0130235672896245,0.0131000768871949
29-Jul-2011,102.483926741803,104.299628586066,0.0387276943375254,0.0163695612649608,103.37938527843,114.013626053266,102.027159510505,0.920243307635886,-0.0223581330725646,102.028004055017,1.00259681681422,0.995072274774089,0.987644861259608,0.980232534435273,0.972915887636676,0.965614102536966,0.958406570564894,0.951213678655796,0.944074769780209,0.221880507091232,1.2469790661035,1.25342181195564,1.25461690173991,1.26972937254076,1.2770713415222,1.11139196093374,1.29158051350081,1.29861747912243,1.30441035695274,0.00221995944982623,0.0124740318318578,0.0125492772522591,0.0126235513874039,0.0126976746556473,0.0127708411236332,0.0128438589746303,0.0129159342943511,0.012987863213442,0.0130592523021979
01-Aug-2011,102.457351434426,104.342373206967,0.0387148891376232,0.0160373000644327,103.415458677455,114.033643215351,102.027926733087,0.926914529511961,-0.0226775890731905,101.972648303885,1.00236924831757,0.995160533683798,0.988042630179956,0.980936947938687,0.973920778886108,0.966916656420588,0.960000767753679,0.953096753494912,0.946242390668192,0.277207473232542,1.24720655722686,1.25333365895662,1.25422157114305,1.26902498016975,1.27606646032168,1.1102648480327,1.289986332254,1.29673464908304,1.30224525050498,0.00277351696114522,0.0124763075168243,0.012548394663162,0.0126195736982004,0.0126906305206131,0.0127607922111389,0.0128308334357941,0.0128999923224632,0.0129690324650509,0.0130375760933181
02-Aug-2011,102.435472165301,104.370293288934,0.0386807461165359,0.0158991267255661,103.429192398662,114.036613258137,102.030004558129,0.941100890272807,-0.0227816193909698,101.941968607787,1.0022658224431,0.995254614445831,0.98833036430638,0.981416639824308,0.974588664141978,0.967771067768769,0.961038027947913,0.954315223122738,0.947639446722457,0.307871215889145,1.24730994793653,1.2532396910915,1.25393560082682,1.26854530267489,1.27539858174466,1.10952551734901,1.28894908243237,1.29551633785627,1.30084981503574,0.00308031392213095,0.012477341775569,0.0125474538555417,0.0126166963569362,0.0126858336017569,0.0127541133585802,0.0128222893223123,0.0128896197205209,0.0129568477687726,0.0130236055327754
03-Aug-2011,102.323749146175,104.392353995902,0.0386594098141688,0.015668149269819,103.449019930751,114.01055060405,102.038557841885,0.943334065150978,-0.0229912605443499,101.831835735169,1.00197593907907,0.995754748991658,0.98960586575711,0.983461480485588,0.977388509389738,0.971319980726507,0.965321984582457,0.95932837602618,0.953371981315748,0.417946819413734,1.24759973274021,1.25274015670713,1.25266791819998,1.26650052335883,1.27259876449536,1.10645460747755,1.28466516863739,1.2905038366627,1.29512393018258,0.00418164264831447,0.0124802406092093,0.0125424525100834,0.0126039413424289,0.0126653851951441,0.0127261149061026,0.0127868001927349,0.0128467801541754,0.0129067162397382,0.0129662801868425
04-Aug-2011,102.118276127049,104.426133452869,0.0386124783015802,0.0143740218010557,103.539162740828,113.995663555728,102.121803879946,0.886970712041347,-0.0242384565005245,101.583539260902,1.00136917159254,0.996980049487104,0.992633992458905,0.98828315769935,0.983975012350223,0.979662130947016,0.975391566564456,0.971116307441531,0.966859787296054,0.666114179513384,1.2482062939258,1.25151632657228,1.24965835391487,1.26167899079538,1.2660123273999,1.09923606147024,1.27459568735121,1.27871743767844,1.28165177005721,0.00666460739097715,0.0124863082840746,0.012530199505129,0.012573660075411,0.0126171684230065,0.0126602498764978,0.0127033786905298,0.0127460843343554,0.0127888369255847,0.0128314021270395
05-Aug-2011,102.061240607923,104.391553534836,0.0387148891376232,0.0146799052412092,103.523024534436,113.964529465972,102.092181578861,0.868529000400073,-0.024034983896414,101.55050481755,1.00127445816287,0.997115718719738,0.992996836533523,0.988872477745254,0.984787646710544,0.980697384349318,0.97664632296233,0.972589875150067,0.968550275574947,0.699131444955304,1.24830097515291,1.25138082014273,1.24929773407443,1.26108968842908,1.26519970116592,1.09834024634869,1.2733409435009,1.2772440615337,1.27996324274472,0.00699495182450178,0.0124872554183713,0.0125288428128026,0.0125700316346648,0.0126112752225475,0.0126521235328946,0.0126930261565068,0.0127335367703767,0.0127741012484993,0.0128144972442505
08-Aug-2011,101.979977800546,104.414766905738,0.0387447692672462,0.0149755644664364,103.516174582614,113.931912500215,102.047442754807,0.898592323123523,-0.0237692048008098,101.489133881315,1.00108556629814,0.997342272468958,0.99363331642495,0.989917888306658,0.98623654235727,0.982548772512812,0.978894831123841,0.97523451366036,0.971587882982738,0.760470468303711,1.2484898027944,1.251154538258,1.24866515580474,1.26004430922999,1.26375082000815,1.09673822165694,1.27109245782447,1.27459976682642,1.27692915896152,0.00760866118685428,0.0124891443370186,0.0125265772753104,0.0125636668357505,0.0126008211169334,0.0126376345764273,0.0126745122748719,0.0127110516887616,0.0127476548633964,0.0127841211701726
09-Aug-2011,102.012786031421,104.423155737705,0.0387533073021151,0.0144496593814103,103.554514660393,113.970495148532,102.075724639838,0.86864107731239,-0.0243036479207048,101.482386702136,1.00105488068001,0.997347437093031,0.993673871164993,0.989993763418359,0.986347283542837,0.982694310083063,0.979074716548316,0.975448677308019,0.971836067237477,0.767214138948858,1.24852047797942,1.25114937983148,1.24862484966525,1.25996843639454,1.26364007993,1.09661228654203,1.27091257419885,1.27438563102003,1.27668126260052,0.00767613297863747,0.0124894511931999,0.0125265256290697,0.0125632612883501,0.0126000623658164,0.0126365271645716,0.0126730568991694,0.0127092528345168,0.0127455132269198,0.0127816393276252
10-Aug-2011,101.983094262295,104.413966444672,0.0388002732881088,0.0151104575089365,103.515903529514,113.934681695569,102.022168924601,0.898062915158036,-0.0236898157791723,101.491436355045,1.00105846262677,0.99726564368633,0.993507803321526,0.98974359238421,0.986014096190478,0.982278277475397,0.978576911661848,0.974869271015678,0.971175677910377,0.758169191859954,1.24851689725052,1.25123107508609,1.24878989951284,1.26021859992356,1.26397326395048,1.09697228371776,1.27141037410727,1.27496496198955,1.277340885876,0.00758563644955331,0.0124894153737323,0.0125273435631367,0.0125649219667847,0.0126025640761579,0.0126398590380952,0.012677217225246,0.0127142308833815,0.0127513072898432,0.0127882432208962
11-Aug-2011,101.984652493169,104.412589651639,0.0388301667219335,0.015005340009036,103.526920046091,113.94335304213,102.021394204578,0.885669605548017,-0.0238248267128975,101.482901237242,1.00102408769661,0.997281023750346,0.993572295480505,0.989857095533842,0.986175975663032,0.982488432291655,0.978834715298294,0.97517462262199,0.971528215891014,0.766699871401817,1.24855126049321,1.25121571347815,1.24872580269079,1.26010510017902,1.26381138609672,1.09679043465371,1.27115257304886,1.27465965007895,1.27698875683942,0.00767098762758451,0.0124897591230339,0.0125271897624965,0.012564277045195,0.0126014290446616,0.0126382402433697,0.0126751156770835,0.0127116528470171,0.0127482537737801,0.0127847178410899
12-Aug-2011,101.935429474044,104.389728483607,0.0389070569489767,0.0163377667983373,103.445906254891,113.872392722027,101.922679678859,0.943822228715248,-0.0225692901506394,101.512832235258,1.0010702718197,0.99707897388448,0.993125269662403,0.989165648694921,0.985243323077781,0.981315127673533,0.977423931624783,0.973526912374536,0.969645430659791,0.736784437504289,1.24850509207272,1.25141752088418,1.24917008824063,1.26079652627454,1.26474402935545,1.09780570687282,1.27256334261453,1.27630714612407,1.27886935803977,0.00737167764741955,0.012489297281803,0.0125292102611552,0.012568747303376,0.0126083435130508,0.0126475667692222,0.0126868487232647,0.0127257606837522,0.0127647308762546,0.0128035456934021
15-Aug-2011,101.967447916667,104.414894979508,0.0389326938747439,0.015971965127084,103.482788886904,113.911627243893,101.92439351877,0.932106092604585,-0.0229607287476599,101.506184194309,1.00100471206717,0.997013675520696,0.993060230225367,0.989100868572119,0.985178799826753,0.981250861678689,0.977359920463049,0.973463156427271,0.969581928909446,0.743429021472353,1.24857062953493,1.25148274088993,1.24923472898591,1.26086130445394,1.26480855196125,1.09786131688081,1.27262735313616,1.27637089378306,1.27893278612809,0.00743815805691312,0.0124899528793283,0.012529863244793,0.0125693976977463,0.0126089913142788,0.0126482120017325,0.0126874913832131,0.0127264007953695,0.0127653684357273,0.0128041807109055
16-Aug-2011,101.941662397541,104.419377561475,0.0389497870621387,0.0158285726532919,103.496298866098,113.911077151256,101.926268902268,0.923078695377328,-0.0231212144088468,101.473269310608,1.00092310153511,0.997174460439643,0.993460228300116,0.989739537037418,0.986052998177805,0.982360048354181,0.978700996293647,0.97503558106919,0.971383893498856,0.7763267894332,1.24865221231942,1.25132214891288,1.24883718289936,1.26022265514869,1.26393436235218,1.09690152655864,1.27128629071632,1.27479867355635,1.2771329118176,0.00776730689391684,0.0124907689846489,0.0125282553956036,0.0125653977169988,0.0126026046296258,0.012639470018222,0.0126763995164582,0.0127129900370635,0.0127496441893081,0.0127861610650114
